CustomerID,OrderDate,Salesperson,ProductName,ProductCategory,Quantity,UnitPrice_In_Dollars,TotalPrice_In_Dollars,City,Country,Channel,Spend,LeadsGenerated,ConversionRate
400,2023-02-04,"Bob Johnson","Kikoy Throw","Fashion and Accessories",635,13,8255,Luanda,Angola,TikTok,60,2536,0.6
401,2023-02-05,"Alice Lee","Kitenge Fabric","Fashion and Accessories",772,14,10808,"Addis Ababa",Ethiopia,TikTok,60,1039,0.6
402,2023-02-06,"Denis Kombe","Maasai Shuka","Fashion and Accessories",848,7,5936,Luanda,Angola,TikTok,60,3492,0.6
403,2023-02-07,"Denis Kombe","Maasai Shuka","Fashion and Accessories",858,9,7722,Luanda,Angola,Facebook,50,535,0.9
404,2023-02-08,"Denis Kombe","Aloe Vera","Personal Care",546,8,4368,Nairobi,Kenya,Instagram,55,1651,0.8
405,2023-02-09,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",920,10,9200,Lagos,Nigeria,X_Twitter,65,4408,0.5
406,2023-02-10,"Bob Johnson","Maasai Shuka","Fashion and Accessories",660,9,5940,Luanda,Angola,YouTube,70,1816,0.2
407,2023-02-11,"Jane Smith","Chai Tea","Food and Beverages",538,6,3228,Lagos,Nigeria,Facebook,50,3359,0.9
408,2023-02-12,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",781,6,4686,Luanda,Angola,YouTube,70,2474,0.2
409,2023-02-13,"John Doe","Maasai Shuka","Fashion and Accessories",551,6,3306,Johannesburg,"South Africa",TikTok,60,3327,0.6
410,2023-02-14,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",523,9,4707,Johannesburg,"South Africa",TikTok,60,3705,0.6
411,2023-02-15,"John Doe","Kikoy Throw","Fashion and Accessories",710,6,4260,Accra,Ghana,X_Twitter,65,2726,0.5
412,2023-02-16,"John Doe","Kitenge Fabric","Fashion and Accessories",584,7,4088,"Dar es Salaam",Tanzania,YouTube,70,1517,0.2
413,2023-02-17,"Jane Smith","African Hair Care Products","Fashion and Accessories",807,12,9684,"Addis Ababa",Ethiopia,X_Twitter,65,989,0.5
414,2023-02-18,"John Doe","Aloe Vera","Personal Care",745,12,8940,Luanda,Angola,YouTube,70,1523,0.2
415,2023-02-19,"Bob Johnson","Sukuma Wiki","Food and Beverages",928,10,9280,"Dar es Salaam",Tanzania,X_Twitter,65,1334,0.5
416,2023-02-20,"Denis Kombe","African Hair Care Products","Fashion and Accessories",971,11,10681,Nairobi,Kenya,Instagram,55,2341,0.8
417,2023-02-21,"Bob Johnson","Maasai Shuka","Fashion and Accessories",824,14,11536,"Dar es Salaam",Tanzania,YouTube,70,3563,0.2
418,2023-02-22,"Jane Smith","Chai Tea","Food and Beverages",847,9,7623,Accra,Ghana,Facebook,50,1923,0.9
419,2023-02-23,"Denis Kombe","African Hair Care Products","Fashion and Accessories",972,14,13608,"Addis Ababa",Ethiopia,TikTok,60,4812,0.6
420,2023-02-24,"Bob Johnson","Aloe Vera","Personal Care",901,9,8109,"Dar es Salaam",Tanzania,Facebook,50,3212,0.9
421,2023-02-25,"John Doe","Sukuma Wiki","Food and Beverages",728,9,6552,Luanda,Angola,YouTube,70,4355,0.2
422,2023-02-26,"Denis Kombe","African Hair Care Products","Fashion and Accessories",881,13,11453,Accra,Ghana,Instagram,55,4032,0.8
423,2023-02-27,"Bob Johnson","Maasai Shuka","Fashion and Accessories",903,11,9933,Accra,Ghana,YouTube,70,2659,0.2
424,2023-02-28,"Alice Lee","Kitenge Fabric","Fashion and Accessories",680,14,9520,Lagos,Nigeria,Instagram,55,3864,0.8
425,2023-03-01,"Alice Lee","African Hair Care Products","Fashion and Accessories",978,11,10758,Accra,Ghana,YouTube,70,3483,0.2
426,2023-03-02,"Denis Kombe","Aloe Vera","Personal Care",950,10,9500,Lagos,Nigeria,Facebook,50,2346,0.9
427,2023-03-03,"Denis Kombe","Sukuma Wiki","Food and Beverages",594,5,2970,Johannesburg,"South Africa",X_Twitter,65,2970,0.5
428,2023-03-04,"Denis Kombe","Sukuma Wiki","Food and Beverages",506,13,6578,Johannesburg,"South Africa",Facebook,50,2617,0.9
429,2023-03-05,"Denis Kombe","Kikoy Throw","Fashion and Accessories",517,13,6721,Accra,Ghana,Facebook,50,2045,0.9
430,2023-03-06,"Bob Johnson","African Hair Care Products","Fashion and Accessories",994,5,4970,Accra,Ghana,YouTube,70,1475,0.2
431,2023-03-07,"Bob Johnson","Chai Tea","Food and Beverages",946,12,11352,Johannesburg,"South Africa",Facebook,50,4943,0.9
432,2023-03-08,"Jane Smith","Maasai Shuka","Fashion and Accessories",806,12,9672,"Addis Ababa",Ethiopia,X_Twitter,65,2232,0.5
433,2023-03-09,"Denis Kombe","Maasai Shuka","Fashion and Accessories",747,5,3735,Accra,Ghana,Facebook,50,2634,0.9
434,2023-03-10,"Bob Johnson","Chai Tea","Food and Beverages",767,5,3835,Nairobi,Kenya,Facebook,50,682,0.9
435,2023-03-11,"Alice Lee","Kikoy Throw","Fashion and Accessories",539,11,5929,"Dar es Salaam",Tanzania,X_Twitter,65,2028,0.5
436,2023-03-12,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",662,10,6620,"Dar es Salaam",Tanzania,YouTube,70,1837,0.2
437,2023-03-13,"Denis Kombe","African Hair Care Products","Fashion and Accessories",989,7,6923,"Addis Ababa",Ethiopia,Facebook,50,757,0.9
438,2023-03-14,"Jane Smith","Maasai Shuka","Fashion and Accessories",729,6,4374,Accra,Ghana,Instagram,55,2370,0.8
439,2023-03-15,"John Doe","Kitenge Fabric","Fashion and Accessories",720,6,4320,Luanda,Angola,Facebook,50,3553,0.9
440,2023-03-16,"Alice Lee","Kikoy Throw","Fashion and Accessories",700,6,4200,Luanda,Angola,YouTube,70,853,0.2
441,2023-03-17,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",899,13,11687,"Addis Ababa",Ethiopia,YouTube,70,801,0.2
442,2023-03-18,"Denis Kombe","Maasai Shuka","Fashion and Accessories",655,13,8515,Johannesburg,"South Africa",Instagram,55,2330,0.8
443,2023-03-19,"Bob Johnson","Aloe Vera","Personal Care",672,11,7392,Johannesburg,"South Africa",Instagram,55,2240,0.8
444,2023-03-20,"John Doe","Aloe Vera","Personal Care",915,13,11895,Nairobi,Kenya,Instagram,55,2165,0.8
445,2023-03-21,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",866,5,4330,Luanda,Angola,YouTube,70,1674,0.2
446,2023-03-22,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",873,5,4365,Lagos,Nigeria,X_Twitter,65,4055,0.5
447,2023-03-23,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",637,6,3822,Johannesburg,"South Africa",Instagram,55,4784,0.8
448,2023-03-24,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",618,9,5562,Luanda,Angola,YouTube,70,951,0.2
449,2023-03-25,"John Doe","Aloe Vera","Personal Care",807,9,7263,Lagos,Nigeria,Facebook,50,4041,0.9
450,2023-03-26,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",604,8,4832,"Dar es Salaam",Tanzania,TikTok,60,912,0.6
451,2023-03-27,"Denis Kombe","Kikoy Throw","Fashion and Accessories",799,14,11186,Luanda,Angola,Facebook,50,4365,0.9
452,2023-03-28,"Bob Johnson","Aloe Vera","Personal Care",983,5,4915,"Addis Ababa",Ethiopia,X_Twitter,65,1337,0.5
453,2023-03-29,"John Doe","Aloe Vera","Personal Care",563,7,3941,Nairobi,Kenya,Facebook,50,1851,0.9
454,2023-03-30,"Jane Smith","Maasai Shuka","Fashion and Accessories",597,7,4179,"Dar es Salaam",Tanzania,Facebook,50,3098,0.9
455,2023-03-31,"Bob Johnson","Chai Tea","Food and Beverages",504,13,6552,Lagos,Nigeria,Instagram,55,518,0.8
456,2023-04-01,"Bob Johnson","Maasai Shuka","Fashion and Accessories",712,14,9968,Luanda,Angola,Instagram,55,4370,0.8
457,2023-04-02,"Alice Lee","Aloe Vera","Personal Care",700,9,6300,Lagos,Nigeria,Instagram,55,2321,0.8
458,2023-04-03,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",975,10,9750,Luanda,Angola,X_Twitter,65,2683,0.5
459,2023-04-04,"Bob Johnson","Maasai Shuka","Fashion and Accessories",697,12,8364,"Dar es Salaam",Tanzania,Facebook,50,2069,0.9
460,2023-04-05,"Denis Kombe","African Hair Care Products","Fashion and Accessories",666,11,7326,Lagos,Nigeria,Instagram,55,2590,0.8
461,2023-04-06,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",939,8,7512,"Addis Ababa",Ethiopia,YouTube,70,1950,0.2
462,2023-04-07,"Bob Johnson","Kikoy Throw","Fashion and Accessories",770,13,10010,Luanda,Angola,TikTok,60,2914,0.6
463,2023-04-08,"Denis Kombe","Maasai Shuka","Fashion and Accessories",821,14,11494,"Dar es Salaam",Tanzania,YouTube,70,3900,0.2
464,2023-04-09,"Bob Johnson","Aloe Vera","Personal Care",743,11,8173,Nairobi,Kenya,Facebook,50,2433,0.9
465,2023-04-10,"Bob Johnson","Sukuma Wiki","Food and Beverages",670,9,6030,"Addis Ababa",Ethiopia,TikTok,60,2695,0.6
466,2023-04-11,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",966,10,9660,"Addis Ababa",Ethiopia,Instagram,55,3108,0.8
467,2023-04-12,"Alice Lee","Kikoy Throw","Fashion and Accessories",629,13,8177,Johannesburg,"South Africa",Instagram,55,4965,0.8
468,2023-04-13,"Alice Lee","African Hair Care Products","Fashion and Accessories",918,7,6426,"Dar es Salaam",Tanzania,Facebook,50,4037,0.9
469,2023-04-14,"Jane Smith","Maasai Shuka","Fashion and Accessories",844,5,4220,Nairobi,Kenya,Instagram,55,4689,0.8
470,2023-04-15,"Bob Johnson","Kikoy Throw","Fashion and Accessories",597,11,6567,Lagos,Nigeria,Facebook,50,675,0.9
471,2023-04-16,"Jane Smith","African Hair Care Products","Fashion and Accessories",723,6,4338,Luanda,Angola,X_Twitter,65,871,0.5
472,2023-04-17,"Jane Smith","Maasai Shuka","Fashion and Accessories",981,9,8829,Nairobi,Kenya,TikTok,60,4609,0.6
473,2023-04-18,"Jane Smith","Chai Tea","Food and Beverages",652,6,3912,Lagos,Nigeria,Instagram,55,3869,0.8
474,2023-04-19,"John Doe","Sukuma Wiki","Food and Beverages",554,9,4986,Lagos,Nigeria,Facebook,50,1448,0.9
475,2023-04-20,"Bob Johnson","Kikoy Throw","Fashion and Accessories",599,9,5391,"Dar es Salaam",Tanzania,Instagram,55,1447,0.8
476,2023-04-21,"Bob Johnson","Maasai Shuka","Fashion and Accessories",851,13,11063,Lagos,Nigeria,Instagram,55,1414,0.8
477,2023-04-22,"Jane Smith","Maasai Shuka","Fashion and Accessories",633,5,3165,Johannesburg,"South Africa",TikTok,60,879,0.6
478,2023-04-23,"Denis Kombe","Kikoy Throw","Fashion and Accessories",572,13,7436,Nairobi,Kenya,Instagram,55,2411,0.8
479,2023-04-24,"Jane Smith","Maasai Shuka","Fashion and Accessories",737,6,4422,"Dar es Salaam",Tanzania,YouTube,70,816,0.2
480,2023-04-25,"Jane Smith","Kitenge Fabric","Fashion and Accessories",526,10,5260,Nairobi,Kenya,YouTube,70,4315,0.2
481,2023-04-26,"Denis Kombe","Sukuma Wiki","Food and Beverages",804,5,4020,Accra,Ghana,YouTube,70,3996,0.2
482,2023-04-27,"Bob Johnson","Chai Tea","Food and Beverages",705,5,3525,"Addis Ababa",Ethiopia,YouTube,70,1640,0.2
483,2023-04-28,"John Doe","Maasai Shuka","Fashion and Accessories",846,13,10998,Nairobi,Kenya,TikTok,60,2471,0.6
484,2023-04-29,"Denis Kombe","African Hair Care Products","Fashion and Accessories",596,13,7748,Luanda,Angola,YouTube,70,3883,0.2
485,2023-04-30,"John Doe","African Hair Care Products","Fashion and Accessories",643,14,9002,Luanda,Angola,X_Twitter,65,1382,0.5
486,2023-05-01,"Jane Smith","Sukuma Wiki","Food and Beverages",755,12,9060,Nairobi,Kenya,Instagram,55,1088,0.8
487,2023-05-02,"Bob Johnson","Chai Tea","Food and Beverages",867,5,4335,Lagos,Nigeria,YouTube,70,1962,0.2
488,2023-05-03,"Denis Kombe","Maasai Shuka","Fashion and Accessories",595,14,8330,Nairobi,Kenya,Instagram,55,1253,0.8
489,2023-05-04,"Alice Lee","Chai Tea","Food and Beverages",535,10,5350,"Dar es Salaam",Tanzania,Facebook,50,3926,0.9
490,2023-05-05,"Bob Johnson","Kikoy Throw","Fashion and Accessories",548,12,6576,"Addis Ababa",Ethiopia,Facebook,50,3064,0.9
491,2023-05-06,"Denis Kombe","Sukuma Wiki","Food and Beverages",720,5,3600,Nairobi,Kenya,Instagram,55,4764,0.8
492,2023-05-07,"Bob Johnson","Aloe Vera","Personal Care",977,8,7816,Lagos,Nigeria,YouTube,70,3463,0.2
493,2023-05-08,"Alice Lee","African Hair Care Products","Fashion and Accessories",512,12,6144,Nairobi,Kenya,TikTok,60,2268,0.6
494,2023-05-09,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",561,8,4488,Accra,Ghana,Facebook,50,1742,0.9
495,2023-05-10,"John Doe","Kikoy Throw","Fashion and Accessories",851,9,7659,Johannesburg,"South Africa",X_Twitter,65,3088,0.5
496,2023-05-11,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",531,5,2655,Accra,Ghana,YouTube,70,3650,0.2
497,2023-05-12,"Jane Smith","Maasai Shuka","Fashion and Accessories",541,14,7574,Lagos,Nigeria,YouTube,70,3381,0.2
498,2023-05-13,"Jane Smith","Aloe Vera","Personal Care",763,9,6867,Accra,Ghana,TikTok,60,745,0.6
499,2023-05-14,"John Doe","Aloe Vera","Personal Care",885,11,9735,"Addis Ababa",Ethiopia,Instagram,55,2428,0.8
500,2023-05-15,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",665,14,9310,"Dar es Salaam",Tanzania,TikTok,60,2898,0.6
501,2023-05-16,"Jane Smith","Aloe Vera","Personal Care",584,9,5256,Luanda,Angola,TikTok,60,2680,0.6
502,2023-05-17,"Denis Kombe","African Hair Care Products","Fashion and Accessories",773,6,4638,Lagos,Nigeria,X_Twitter,65,2162,0.5
503,2023-05-18,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",771,5,3855,Luanda,Angola,X_Twitter,65,917,0.5
504,2023-05-19,"Denis Kombe","Maasai Shuka","Fashion and Accessories",791,10,7910,Accra,Ghana,YouTube,70,2474,0.2
505,2023-05-20,"John Doe","Kikoy Throw","Fashion and Accessories",638,7,4466,Accra,Ghana,X_Twitter,65,3266,0.5
506,2023-05-21,"Denis Kombe","Maasai Shuka","Fashion and Accessories",876,10,8760,Johannesburg,"South Africa",YouTube,70,1815,0.2
507,2023-05-22,"Denis Kombe","Maasai Shuka","Fashion and Accessories",948,6,5688,"Dar es Salaam",Tanzania,YouTube,70,2932,0.2
508,2023-05-23,"Bob Johnson","Maasai Shuka","Fashion and Accessories",626,5,3130,Accra,Ghana,Facebook,50,2184,0.9
509,2023-05-24,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",980,10,9800,"Addis Ababa",Ethiopia,X_Twitter,65,2502,0.5
510,2023-05-25,"Denis Kombe","Maasai Shuka","Fashion and Accessories",897,6,5382,"Dar es Salaam",Tanzania,Instagram,55,1317,0.8
511,2023-05-26,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",521,8,4168,Luanda,Angola,YouTube,70,4993,0.2
512,2023-05-27,"Bob Johnson","Sukuma Wiki","Food and Beverages",703,7,4921,Lagos,Nigeria,Facebook,50,1705,0.9
513,2023-05-28,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",932,12,11184,Luanda,Angola,Instagram,55,1714,0.8
514,2023-05-29,"Alice Lee","Maasai Shuka","Fashion and Accessories",832,10,8320,Johannesburg,"South Africa",TikTok,60,2491,0.6
515,2023-05-30,"Denis Kombe","Maasai Shuka","Fashion and Accessories",634,8,5072,Accra,Ghana,X_Twitter,65,4548,0.5
516,2023-05-31,"Bob Johnson","Kikoy Throw","Fashion and Accessories",509,14,7126,"Addis Ababa",Ethiopia,TikTok,60,572,0.6
517,2023-06-01,"John Doe","Aloe Vera","Personal Care",523,12,6276,"Dar es Salaam",Tanzania,YouTube,70,4978,0.2
518,2023-06-02,"Jane Smith","Aloe Vera","Personal Care",813,12,9756,Lagos,Nigeria,YouTube,70,546,0.2
519,2023-06-03,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",596,10,5960,Luanda,Angola,Facebook,50,3941,0.9
520,2023-06-04,"Bob Johnson","Sukuma Wiki","Food and Beverages",927,9,8343,Nairobi,Kenya,TikTok,60,4698,0.6
521,2023-06-05,"Denis Kombe","Maasai Shuka","Fashion and Accessories",519,7,3633,"Addis Ababa",Ethiopia,YouTube,70,1370,0.2
522,2023-06-06,"Denis Kombe","Sukuma Wiki","Food and Beverages",947,6,5682,Accra,Ghana,Instagram,55,2712,0.8
523,2023-06-07,"Denis Kombe","Maasai Shuka","Fashion and Accessories",820,11,9020,"Dar es Salaam",Tanzania,YouTube,70,4022,0.2
524,2023-06-08,"Bob Johnson","Maasai Shuka","Fashion and Accessories",829,11,9119,"Addis Ababa",Ethiopia,X_Twitter,65,4821,0.5
525,2023-06-09,"Bob Johnson","Maasai Shuka","Fashion and Accessories",844,9,7596,Luanda,Angola,X_Twitter,65,2408,0.5
526,2023-06-10,"Bob Johnson","Maasai Shuka","Fashion and Accessories",706,12,8472,"Dar es Salaam",Tanzania,Facebook,50,4370,0.9
527,2023-06-11,"John Doe","Wooden Bowls","Handicrafts and Home Decor",929,11,10219,Luanda,Angola,Facebook,50,2973,0.9
528,2023-06-12,"Denis Kombe","African Hair Care Products","Fashion and Accessories",906,5,4530,Luanda,Angola,Instagram,55,4854,0.8
529,2023-06-13,"Denis Kombe","Sukuma Wiki","Food and Beverages",651,14,9114,Johannesburg,"South Africa",Facebook,50,4879,0.9
530,2023-06-14,"Alice Lee","Kitenge Fabric","Fashion and Accessories",530,14,7420,Nairobi,Kenya,Facebook,50,3363,0.9
531,2023-06-15,"Denis Kombe","Sukuma Wiki","Food and Beverages",570,13,7410,Lagos,Nigeria,X_Twitter,65,3315,0.5
532,2023-06-16,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",611,5,3055,Luanda,Angola,YouTube,70,4388,0.2
533,2023-06-17,"Denis Kombe","Aloe Vera","Personal Care",696,8,5568,"Addis Ababa",Ethiopia,TikTok,60,3722,0.6
534,2023-06-18,"John Doe","African Hair Care Products","Fashion and Accessories",743,8,5944,"Addis Ababa",Ethiopia,TikTok,60,630,0.6
535,2023-06-19,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",925,13,12025,Luanda,Angola,YouTube,70,4942,0.2
536,2023-06-20,"Denis Kombe","Maasai Shuka","Fashion and Accessories",878,13,11414,Johannesburg,"South Africa",X_Twitter,65,3637,0.5
537,2023-06-21,"John Doe","Maasai Shuka","Fashion and Accessories",886,6,5316,"Dar es Salaam",Tanzania,Facebook,50,4149,0.9
538,2023-06-22,"Bob Johnson","Sukuma Wiki","Food and Beverages",601,14,8414,Nairobi,Kenya,Instagram,55,2533,0.8
539,2023-06-23,"Denis Kombe","Chai Tea","Food and Beverages",608,6,3648,Luanda,Angola,YouTube,70,2168,0.2
540,2023-06-24,"John Doe","Kikoy Throw","Fashion and Accessories",828,13,10764,Lagos,Nigeria,TikTok,60,3579,0.6
541,2023-06-25,"Bob Johnson","Kikoy Throw","Fashion and Accessories",949,7,6643,Johannesburg,"South Africa",X_Twitter,65,4627,0.5
542,2023-06-26,"Jane Smith","Sukuma Wiki","Food and Beverages",542,12,6504,Luanda,Angola,YouTube,70,1085,0.2
543,2023-06-27,"Alice Lee","Maasai Shuka","Fashion and Accessories",965,10,9650,Johannesburg,"South Africa",YouTube,70,701,0.2
544,2023-06-28,"Denis Kombe","Maasai Shuka","Fashion and Accessories",992,5,4960,Lagos,Nigeria,X_Twitter,65,1355,0.5
545,2023-06-29,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",964,10,9640,Johannesburg,"South Africa",Instagram,55,2137,0.8
546,2023-06-30,"Alice Lee","Kikoy Throw","Fashion and Accessories",556,10,5560,Nairobi,Kenya,X_Twitter,65,3953,0.5
547,2023-07-01,"Jane Smith","Aloe Vera","Personal Care",891,7,6237,"Addis Ababa",Ethiopia,Instagram,55,4308,0.8
548,2023-07-02,"Denis Kombe","Sukuma Wiki","Food and Beverages",785,7,5495,"Addis Ababa",Ethiopia,X_Twitter,65,4146,0.5
549,2023-07-03,"Bob Johnson","Kikoy Throw","Fashion and Accessories",968,13,12584,Nairobi,Kenya,YouTube,70,2199,0.2
550,2023-07-04,"Jane Smith","Aloe Vera","Personal Care",875,12,10500,Accra,Ghana,YouTube,70,2360,0.2
551,2023-07-05,"Bob Johnson","Chai Tea","Food and Beverages",504,11,5544,Nairobi,Kenya,Instagram,55,3382,0.8
552,2023-07-06,"Alice Lee","Aloe Vera","Personal Care",632,10,6320,Luanda,Angola,Facebook,50,3792,0.9
553,2023-07-07,"John Doe","African Hair Care Products","Fashion and Accessories",903,10,9030,Accra,Ghana,YouTube,70,4794,0.2
554,2023-07-08,"Denis Kombe","Sukuma Wiki","Food and Beverages",842,12,10104,"Addis Ababa",Ethiopia,X_Twitter,65,1739,0.5
555,2023-07-09,"John Doe","Kitenge Fabric","Fashion and Accessories",873,5,4365,Nairobi,Kenya,TikTok,60,4119,0.6
556,2023-07-10,"Alice Lee","Kikoy Throw","Fashion and Accessories",502,9,4518,"Addis Ababa",Ethiopia,X_Twitter,65,1077,0.5
557,2023-07-11,"John Doe","Maasai Shuka","Fashion and Accessories",656,12,7872,Lagos,Nigeria,TikTok,60,2179,0.6
558,2023-07-12,"Denis Kombe","African Hair Care Products","Fashion and Accessories",698,12,8376,Nairobi,Kenya,Facebook,50,2582,0.9
559,2023-07-13,"Jane Smith","Kikoy Throw","Fashion and Accessories",743,9,6687,Lagos,Nigeria,TikTok,60,3574,0.6
560,2023-07-14,"Denis Kombe","Maasai Shuka","Fashion and Accessories",509,10,5090,Accra,Ghana,TikTok,60,3358,0.6
561,2023-07-15,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",827,11,9097,Johannesburg,"South Africa",TikTok,60,1839,0.6
562,2023-07-16,"Denis Kombe","Aloe Vera","Personal Care",963,13,12519,Johannesburg,"South Africa",TikTok,60,4333,0.6
563,2023-07-17,"Alice Lee","Chai Tea","Food and Beverages",821,9,7389,Lagos,Nigeria,X_Twitter,65,3651,0.5
564,2023-07-18,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",678,12,8136,"Dar es Salaam",Tanzania,TikTok,60,2601,0.6
565,2023-07-19,"John Doe","Maasai Shuka","Fashion and Accessories",986,8,7888,Accra,Ghana,TikTok,60,2490,0.6
566,2023-07-20,"Denis Kombe","Chai Tea","Food and Beverages",993,8,7944,"Dar es Salaam",Tanzania,TikTok,60,3945,0.6
567,2023-07-21,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",831,12,9972,Luanda,Angola,X_Twitter,65,2104,0.5
568,2023-07-22,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",731,10,7310,Lagos,Nigeria,TikTok,60,3024,0.6
569,2023-07-23,"Jane Smith","Maasai Shuka","Fashion and Accessories",642,5,3210,Lagos,Nigeria,TikTok,60,3917,0.6
570,2023-07-24,"Alice Lee","Aloe Vera","Personal Care",512,12,6144,Lagos,Nigeria,YouTube,70,4536,0.2
571,2023-07-25,"Bob Johnson","African Hair Care Products","Fashion and Accessories",666,12,7992,"Addis Ababa",Ethiopia,YouTube,70,2427,0.2
572,2023-07-26,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",708,14,9912,Luanda,Angola,Facebook,50,1117,0.9
573,2023-07-27,"Denis Kombe","Maasai Shuka","Fashion and Accessories",677,7,4739,Luanda,Angola,X_Twitter,65,4734,0.5
574,2023-07-28,"Denis Kombe","Maasai Shuka","Fashion and Accessories",783,12,9396,Nairobi,Kenya,YouTube,70,4367,0.2
575,2023-07-29,"Jane Smith","Maasai Shuka","Fashion and Accessories",811,11,8921,"Dar es Salaam",Tanzania,YouTube,70,4017,0.2
576,2023-07-30,"Bob Johnson","Sukuma Wiki","Food and Beverages",679,6,4074,Accra,Ghana,Instagram,55,3084,0.8
577,2023-07-31,"Bob Johnson","Sukuma Wiki","Food and Beverages",836,10,8360,"Addis Ababa",Ethiopia,YouTube,70,994,0.2
578,2023-08-01,"Denis Kombe","Maasai Shuka","Fashion and Accessories",705,9,6345,Luanda,Angola,TikTok,60,3391,0.6
579,2023-08-02,"Denis Kombe","Aloe Vera","Personal Care",822,9,7398,Nairobi,Kenya,Instagram,55,4953,0.8
580,2023-08-03,"Bob Johnson","Kikoy Throw","Fashion and Accessories",748,9,6732,Nairobi,Kenya,YouTube,70,567,0.2
581,2023-08-04,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",633,11,6963,"Dar es Salaam",Tanzania,Facebook,50,759,0.9
582,2023-08-05,"John Doe","Wooden Bowls","Handicrafts and Home Decor",506,11,5566,Johannesburg,"South Africa",Instagram,55,2807,0.8
583,2023-08-06,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",790,12,9480,Luanda,Angola,X_Twitter,65,1090,0.5
584,2023-08-07,"Bob Johnson","Kikoy Throw","Fashion and Accessories",710,5,3550,"Addis Ababa",Ethiopia,Instagram,55,1367,0.8
585,2023-08-08,"Denis Kombe","Maasai Shuka","Fashion and Accessories",808,6,4848,Accra,Ghana,YouTube,70,4391,0.2
586,2023-08-09,"Denis Kombe","Chai Tea","Food and Beverages",941,9,8469,"Addis Ababa",Ethiopia,Facebook,50,3954,0.9
587,2023-08-10,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",896,6,5376,"Dar es Salaam",Tanzania,TikTok,60,1222,0.6
588,2023-08-11,"Denis Kombe","African Hair Care Products","Fashion and Accessories",833,6,4998,Accra,Ghana,Instagram,55,4362,0.8
589,2023-08-12,"Jane Smith","African Hair Care Products","Fashion and Accessories",901,10,9010,Nairobi,Kenya,Facebook,50,1452,0.9
590,2023-08-13,"Bob Johnson","Maasai Shuka","Fashion and Accessories",508,11,5588,"Addis Ababa",Ethiopia,TikTok,60,4353,0.6
591,2023-08-14,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",514,9,4626,"Dar es Salaam",Tanzania,Facebook,50,2504,0.9
592,2023-08-15,"John Doe","Chai Tea","Food and Beverages",984,13,12792,"Addis Ababa",Ethiopia,YouTube,70,696,0.2
593,2023-08-16,"Bob Johnson","Maasai Shuka","Fashion and Accessories",747,12,8964,"Addis Ababa",Ethiopia,Instagram,55,4376,0.8
594,2023-08-17,"Jane Smith","Aloe Vera","Personal Care",895,6,5370,Lagos,Nigeria,X_Twitter,65,1699,0.5
595,2023-08-18,"Denis Kombe","African Hair Care Products","Fashion and Accessories",681,14,9534,Johannesburg,"South Africa",YouTube,70,1821,0.2
596,2023-08-19,"Denis Kombe","Sukuma Wiki","Food and Beverages",764,6,4584,Accra,Ghana,X_Twitter,65,2489,0.5
597,2023-08-20,"Jane Smith","Aloe Vera","Personal Care",836,13,10868,Lagos,Nigeria,TikTok,60,3096,0.6
598,2023-08-21,"Jane Smith","Kikoy Throw","Fashion and Accessories",501,6,3006,Accra,Ghana,YouTube,70,4021,0.2
599,2023-08-22,"Bob Johnson","Maasai Shuka","Fashion and Accessories",813,5,4065,Johannesburg,"South Africa",TikTok,60,2840,0.6
600,2023-08-23,"Bob Johnson","Maasai Shuka","Fashion and Accessories",736,8,5888,Accra,Ghana,TikTok,60,699,0.6
