CustomerID,OrderDate,Salesperson,ProductName,ProductCategory,Quantity,UnitPrice_In_Dollars,TotalPrice_In_Dollars,City,Country,Channel,Spend,LeadsGenerated,ConversionRate
f799b544-490c-4fd2-967f-a5d94b1cc181,10/22/2022, Alice Lee,Chai Tea,Handicrafts and Home Decor,694,5,50,Luanda,Ethiopia,Instagram,139.2949042,3336,0.099
5de43b34-fd9d-4f72-91ac-f8186b25ba50,10/23/2022,Bob Johnson,African Hair Care Products,Personal Care,829,10,68,Lagos,South Africa,Instagram,72.27415707,2133,0.077
4575977d-55c6-4b14-ad99-8263b0f6acd0,10/24/2022,Jane Smith,Chai Tea,Personal Care,848,10,111,,Ghana,YouTube,121.304436,1455,0.078
7fedd707-c6e1-4b40-a711-fdec85052cae,10/25/2022,Denis Kombe,Wooden Bowls,Fashion and Accessories,586,11,82,Lagos,Angola,Facebook,75.71798459,4545,0.08
343ef028-d1f3-46b3-b56f-2147b4c88522,10/26/2022, John Doe,Maasai Shuka,Personal Care,663,11,97,Accra,Ghana,Instagram,87.89934029,2607,0.093
7a64e7cd-5d8e-4020-b7a8-da305550e8bc,10/27/2022,  bob JohNson,Chai Tea,Fashion and Accessories,519,9,138,Dar es Salaam,Kenya,Facebook,81.67745754,2951,0.068
c499d21f-991c-4143-a552-5105af1f9d48,10/28/2022,Bob Johnson,Kikoy Throw,Handicrafts and Home Decor,790,11,125,Nairobi,South Africa,TikTok,69.4481427,852,0.058
b977a15c-79ec-4416-b694-144a8673ccb1,10/29/2022,Bob Johnson,African Hair Care Products,Personal Care,520,13,84,Dar es Salaam,Nigeria,YouTube,110.5386164,3897,0.092
132b8a84-a69d-4286-ad0d-806b55d4aaed,10/30/2022,Bob Johnson,Chai Tea,Personal Care,679,5,100,Luanda,Kenya,Instagram,84.06973755,3365,0.054
ce6624f6-219b-4f39-b38c-92fe62f2551b,10/31/2022, Alice Lee, masaiShuka,Food and Beverages,956,6,145,Luanda,Kenya,Facebook,124.3701349,1935,0.055
edb44ec6-8d10-45d8-91e7-cb09d6386b36,11/1/2022,denisKombe,Wooden Bowls,Handicrafts and Home Decor,794,11,104,,Nigeria,TikTok,120.4380162,4370,0.082
959a2e71-fa09-4bef-9a71-551b196bff23,11/2/2022,  bob JohNson,Wooden Bowls,Handicrafts and Home Decor,943,5,114,Luanda, TanZania,Instagram,78.73210993,1180,0.059
f12dcf03-26f5-42b7-9268-6f4a3393b045,11/3/2022,Jane Smith,Maasai Shuka,Food and Beverages,941,14,108,Johannesburg, TanZania,YouTube,133.0936513,1539,0.059
a224f1d6-7b24-4039-b088-327e841c385b,11/4/2022,  bob JohNson,Chai Tea,Fashion and Accessories,820,9,104,Lagos, TanZania,Facebook,63.90557989,826,0.06
27503ebf-6cb9-4e62-978c-8daedbb11fbd,11/5/2022,  bob JohNson,Kitenge Fabric,Food and Beverages,990,12,58,Accra,Ghana,YouTube,80.62582327,3466,0.061
81bc271b-7677-4048-a84c-b17f66fd6379,11/6/2022, Alice Lee,African Hair Care Products,Food and Beverages,954,7,120,Dar es Salaam,Ethiopia,Facebook,105.1107088,4710,0.1
0e508ff1-1d62-4212-9079-eb7dc6d7f2a5,11/7/2022,Jane Smith,Kitenge Fabric,Personal Care,875,14,124,Johannesburg,Nigeria,Facebook,103.0779025,1755,0.066
0c938aa4-48de-458e-be59-692447aaad12,11/8/2022,denisKombe,Aloe Vera,Handicrafts and Home Decor,503,7,53,Johannesburg, TanZania,TikTok,92.51531388,4217,0.072
f86fccec-fa06-4d62-bf83-e25ac89180e2,11/9/2022,Bob Johnson,Aloe Vera,Food and Beverages,857,9,120,Dar es Salaam,Ghana,Instagram,77.11913988,1820,0.067
81ed6bd3-ca64-4768-838f-137c279ae14f,11/10/2022,Denis Kombe,Chai Tea,Fashion and Accessories,773,14,53,,Ethiopia,TikTok,62.96064153,3697,0.064
52ec6d73-9901-403e-aebf-6c07d11a1923,11/11/2022,Bob Johnson, masaiShuka,Fashion and Accessories,880,11,84,,Ethiopia,Instagram,131.7825457,3197,0.094
6dbab596-c1eb-482b-80af-85cf4a706f5e,11/12/2022, Alice Lee,Wooden Bowls,Fashion and Accessories,953,6,61,,Ghana,X_Twitter,144.147809,4359,0.095
dbb16f02-62fa-4851-8f13-ffc1847e2e05,11/13/2022,denisKombe,Aloe Vera,Fashion and Accessories,778,9,146,Lagos, TanZania,Instagram,98.86398568,1649,0.099
1711d921-a083-4d19-b122-2aeff5b43ff0,11/14/2022, John Doe,Chai Tea,Handicrafts and Home Decor,960,14,64,Dar es Salaam,Angola,TikTok,126.2579392,635,0.067
9cbbd96e-a14f-489b-a7cf-ea3b7889f850,11/15/2022,Bob Johnson,Maasai Shuka,Fashion and Accessories,534,6,55,Johannesburg,Kenya,Facebook,132.6186823,4544,0.059
01541caf-2d68-4d80-b8c3-0e46d3ef4297,11/16/2022,Jane Smith,Kikoy Throw,Fashion and Accessories,507,11,51,,Ethiopia,Facebook,96.32431893,2057,0.077
c9fd577a-48b6-478e-9d2b-11ede8dc2538,11/17/2022,Bob Johnson,Aloe Vera,Handicrafts and Home Decor,556,11,102,,Ethiopia,YouTube,130.9282668,4012,0.067
62d5af7a-8774-4931-920a-f8add586e551,11/18/2022,Jane Smith,Wooden Bowls,Fashion and Accessories,549,12,119,,Nigeria,Facebook,93.89230419,4305,0.072
9cb1c6ad-2aec-454a-a034-31985a45f2ed,11/19/2022,Jane Smith,Kitenge Fabric,Food and Beverages,951,12,120,,South Africa,TikTok,106.4974544,4359,0.067
32b050c7-dbbf-4e49-8e20-6337359b1183,11/20/2022,  bob JohNson,Kitenge Fabric,Handicrafts and Home Decor,751,5,93,Nairobi,South Africa,TikTok,148.4193439,1636,0.065
31241a86-5b9f-4029-a3e3-a9e5c758f210,11/21/2022,denisKombe,Maasai Shuka,Food and Beverages,561,12,71,Lagos,Angola,YouTube,131.9250958,1094,0.056
54c7545c-5bc6-48cb-b648-a14302d6727e,11/22/2022, John Doe,African Hair Care Products,Fashion and Accessories,632,11,132,Lagos,Nigeria,YouTube,155.5272029,2186,0.077
cf95e2dc-0667-4922-8077-4f53ef85fe9a,11/23/2022, Alice Lee,Sukuma Wiki,Food and Beverages,662,11,82,Accra,South Africa,TikTok,93.35949531,860,0.099
00d443cb-68e2-490e-87c1-06bbc5f9f7ed,11/24/2022, John Doe,Aloe Vera,Food and Beverages,785,13,71,Lagos,Nigeria,TikTok,95.47947998,545,0.093
b054e185-b4cc-4f40-b169-0d1449b5e88f,11/25/2022,  bob JohNson,Sukuma Wiki,Food and Beverages,791,11,52,Luanda,Ethiopia,X_Twitter,87.66733325,2336,0.051
0990bb31-d8a9-4a5f-b9e1-6cf8f47eb091,11/26/2022, John Doe,Maasai Shuka,Fashion and Accessories,780,7,106,Accra, TanZania,Instagram,78.41065802,3444,0.06
7dabadfa-24b1-40bd-ba7c-222710be0f47,11/27/2022,  bob JohNson,Kikoy Throw,Personal Care,728,10,119,Johannesburg,Ethiopia,Facebook,120.6335848,4238,0.073
03843414-ce86-483c-a393-0d1a68b039d5,11/28/2022, Alice Lee,Wooden Bowls,Food and Beverages,952,7,141,Dar es Salaam,Kenya,Facebook,113.8837697,4120,0.087
159f5aea-29f1-43d3-86cc-334741b36eba,11/29/2022, Alice Lee,Sukuma Wiki,Personal Care,533,6,60,Dar es Salaam,Nigeria,TikTok,86.01088762,831,0.062
bc9d8dd8-b585-4186-9c11-82c917ed390f,11/30/2022, Alice Lee,Chai Tea,Handicrafts and Home Decor,742,11,87,Johannesburg,Ethiopia,X_Twitter,145.6574643,4818,0.095
3e9e94ab-bcd4-45a7-afde-b9c116751a93,12/1/2022,Jane Smith,Aloe Vera,Fashion and Accessories,746,6,71,Johannesburg,Ethiopia,TikTok,119.4069921,4829,0.069
97e5a450-b2ef-4056-a0d9-cdb9f5c18ff9,12/2/2022,denisKombe,Chai Tea,Handicrafts and Home Decor,954,6,131,Luanda,Ethiopia,X_Twitter,123.4585371,4554,0.055
e7cb921a-7f2c-4e2b-b07c-a7488221de16,12/3/2022,denisKombe,Wooden Bowls,Fashion and Accessories,520,9,54,Dar es Salaam,Angola,TikTok,102.7377406,3669,0.092
99e3657c-e3ff-46b2-b8c1-4ade13fbfe11,12/4/2022,Bob Johnson, masaiShuka,Food and Beverages,617,8,133,Lagos,Ghana,Instagram,70.68305056,1865,0.087
2c3a4ab7-f674-40c6-bb43-5388007e6b85,12/5/2022,  bob JohNson,Sukuma Wiki,Fashion and Accessories,598,11,115,Lagos,Kenya,X_Twitter,81.27483294,2549,0.073
8116a2d1-889f-40f4-98a7-416da42729c3,12/6/2022,Denis Kombe, masaiShuka,Personal Care,555,14,70,Accra,Nigeria,X_Twitter,105.3100549,4088,0.085
bdfd377a-a083-474b-8c95-aee9baf22fe2,12/7/2022,Jane Smith,Kitenge Fabric,Handicrafts and Home Decor,859,11,91,Accra,Ghana,TikTok,117.5882362,4857,0.095
4d013a19-0397-4da4-89b5-5d900c8db7ac,12/8/2022,Jane Smith,Chai Tea,Handicrafts and Home Decor,744,8,75,Lagos,Angola,Instagram,127.4207728,2514,0.077
1a29b3e9-2714-46c5-aa63-20ad1fccd0e2,12/9/2022,Jane Smith, masaiShuka,Fashion and Accessories,682,10,114,Johannesburg,Kenya,TikTok,75.97206863,1457,0.075
2129a8a2-abe1-46f3-8bd8-f7e4d43da190,12/10/2022,Denis Kombe, masaiShuka,Fashion and Accessories,991,7,96,Accra, TanZania,TikTok,60.33022937,655,0.05
f44d3721-1142-4efc-9eea-e576a2bda10b,12/11/2022, Alice Lee,Wooden Bowls,Fashion and Accessories,563,13,143,Dar es Salaam,South Africa,YouTube,138.4961164,605,0.095
057145cf-02b1-4598-9729-6effae432b43,12/12/2022,Denis Kombe,Chai Tea,Fashion and Accessories,915,11,61,,Nigeria,Instagram,67.14458614,3530,0.087
357678d7-1257-44d5-85f7-bde97163a5d7,12/13/2022, Alice Lee,African Hair Care Products,Fashion and Accessories,620,14,72,Johannesburg,Ethiopia,X_Twitter,99.61867967,1704,0.052
cba10dde-1672-401e-80d0-ba91206ecc7a,12/14/2022, Alice Lee,Kitenge Fabric,Food and Beverages,837,8,84,, TanZania,Facebook,126.8537046,2364,0.097
53630314-df66-4ebb-9baa-d4fa7b6f408c,12/15/2022,Jane Smith,Kitenge Fabric,Food and Beverages,801,11,51,Lagos,Nigeria,YouTube,110.7314491,3747,0.078
c1200936-1ab2-48f2-a149-4f4adb090870,12/16/2022,Bob Johnson,Chai Tea,Handicrafts and Home Decor,778,6,131,Accra,Kenya,TikTok,137.0678324,2882,0.099
a6479852-7f10-4f3b-9035-277b73d85723,12/17/2022,Jane Smith,Aloe Vera,Handicrafts and Home Decor,886,10,110,Lagos,Kenya,X_Twitter,101.4652999,4650,0.061
3079eb05-cf24-4faa-93fc-acaa8a8b4071,12/18/2022, John Doe,Chai Tea,Personal Care,794,5,68,Nairobi,Angola,TikTok,105.9297396,1283,0.059
8fad733e-4b63-4982-9902-361d4766f02c,12/19/2022,  bob JohNson, masaiShuka,Handicrafts and Home Decor,863,6,94,Johannesburg,Ethiopia,YouTube,84.87343266,4965,0.07
b7a194d0-c97a-476b-bf3b-4487d3ec7888,12/20/2022,Denis Kombe,Wooden Bowls,Handicrafts and Home Decor,584,8,70,Johannesburg,Kenya,TikTok,131.4977522,4295,0.098
c8b29885-cc18-4ee6-9207-f3a8ae867c8e,12/21/2022, Alice Lee,Wooden Bowls,Food and Beverages,941,7,127,Luanda,Ghana,X_Twitter,121.4680639,1872,0.063
eabc4f2d-73f1-4843-9dc4-282f419f6cde,12/22/2022, John Doe,African Hair Care Products,Handicrafts and Home Decor,796,14,102,Johannesburg, TanZania,Instagram,97.38717411,3028,0.083
993869ba-35bf-4efd-bec0-e42053996a64,12/23/2022,Jane Smith,African Hair Care Products,Food and Beverages,664,9,114,,Ethiopia,Facebook,62.97836184,3889,0.076
9518a74a-ca12-48ee-b3c8-f31f2091e12e,12/24/2022, Alice Lee,Aloe Vera,Fashion and Accessories,501,5,132,,South Africa,X_Twitter,155.6731877,2486,0.077
8d46d877-d061-445e-a39b-2f48f6fc0d7c,12/25/2022,Denis Kombe,Chai Tea,Personal Care,923,9,87,Luanda,Angola,YouTube,130.3008689,1730,0.096
6760f32e-69fb-4f13-b864-4cf4ce557752,12/26/2022, Alice Lee,Kikoy Throw,Fashion and Accessories,972,13,104,Nairobi, TanZania,Facebook,120.7132449,1155,0.099
5c902b75-76b2-423b-8b39-0d4093094e24,12/27/2022,Jane Smith,Wooden Bowls,Handicrafts and Home Decor,902,11,58,Accra,Ghana,YouTube,99.36361274,3035,0.051
8fe43ac4-2e81-4670-b4b5-05fdcb310c13,12/28/2022,Jane Smith,Sukuma Wiki,Handicrafts and Home Decor,945,12,58,Accra,Angola,TikTok,103.1844076,1492,0.08
ae857efe-07e7-475b-8d1a-7e4934c2a916,12/29/2022,  bob JohNson,Kikoy Throw,Food and Beverages,862,8,81,Accra,Nigeria,TikTok,137.7024036,2493,0.051
bc8a8bbf-a04d-400c-a854-0c8bb6454027,12/30/2022, John Doe,Chai Tea,Fashion and Accessories,589,11,146,Accra,Ghana,TikTok,91.86733693,1778,0.066
f79242c9-42ad-462b-bcb4-48369ac74c60,12/31/2022,Jane Smith,Kitenge Fabric,Food and Beverages,684,13,141,Nairobi, TanZania,X_Twitter,74.49687282,4235,0.062
e279a98e-a3aa-45e9-ae2c-f9ed2eb1501d,1/1/2023,  bob JohNson,Chai Tea,Personal Care,838,5,121,Johannesburg,Angola,TikTok,85.93710486,527,0.091
21d1b16f-1e25-4479-9ee4-758d13fcc1b0,1/2/2023,Denis Kombe,Aloe Vera,Food and Beverages,612,5,95,Nairobi,Ethiopia,Instagram,148.8946866,3303,0.089
063bf296-41f0-45b8-b087-4f68d77b5d0c,1/3/2023,Denis Kombe,Wooden Bowls,Personal Care,854,5,50,Nairobi,Angola,Instagram,148.9542302,4571,0.066
081eeeb7-30fb-431e-9065-08159eba4c42,1/4/2023, Alice Lee,Kitenge Fabric,Personal Care,773,6,104,Nairobi, TanZania,Instagram,108.0180359,3227,0.059
b0cb3878-2bf3-4b81-b8e7-d48168997e6a,1/5/2023, Alice Lee,Aloe Vera,Fashion and Accessories,745,6,134,,South Africa,X_Twitter,75.97799126,1410,0.079
4691688c-4425-47b2-a028-a58a3c605087,1/6/2023,denisKombe,Kitenge Fabric,Handicrafts and Home Decor,664,12,82,, TanZania,TikTok,115.6164275,1789,0.091
2e9c48fb-1eeb-41d4-b040-86b0171450ca,1/7/2023,Jane Smith,Kikoy Throw,Handicrafts and Home Decor,680,9,75,Luanda, TanZania,Facebook,110.598885,2411,0.052
8a416d33-74ac-4020-954d-8de320352853,1/8/2023, Alice Lee,Chai Tea,Fashion and Accessories,734,12,129,Lagos,South Africa,TikTok,124.257011,3363,0.067
f5bfc4d4-48d6-48ff-add0-217904e61263,1/9/2023,Bob Johnson,Wooden Bowls,Personal Care,831,14,99,Lagos,Angola,TikTok,84.42961738,4143,0.074
c2fac719-885c-4053-b764-0302787f5d8f,1/10/2023,Denis Kombe,African Hair Care Products,Food and Beverages,907,7,63,Lagos,Kenya,Facebook,123.9433527,3722,0.098
54a9a77f-1a52-4807-92e8-3e87ef058d05,1/11/2023,Bob Johnson,African Hair Care Products,Fashion and Accessories,571,13,93,,Kenya,X_Twitter,119.3218009,1373,0.09
36ad9d29-4168-44e4-a444-9f532bd62cd0,1/12/2023, John Doe, masaiShuka,Fashion and Accessories,669,7,108,,South Africa,Instagram,112.8967036,2215,0.06
40bb3923-28f9-482f-b52e-96ec0e6ca1e8,1/13/2023, Alice Lee,African Hair Care Products,Food and Beverages,656,12,96,Accra,Kenya,X_Twitter,156.425212,1621,0.062
877efb2f-bf54-4020-954d-d59c97c8d0ba,1/14/2023,Bob Johnson,Wooden Bowls,Fashion and Accessories,872,8,118,Lagos,Kenya,Instagram,117.4602696,2831,0.055
c4ead037-d5d4-4091-bab7-c9ae0ccef9d6,1/15/2023,denisKombe,African Hair Care Products,Personal Care,553,14,148,Accra,Angola,X_Twitter,127.4170826,1716,0.081
5ec328ed-fea3-4c64-b1d3-34ccaa7dc684,1/16/2023,  bob JohNson,African Hair Care Products,Personal Care,958,6,55,Dar es Salaam,Angola,X_Twitter,93.02994373,1779,0.062
e3a254af-a925-4257-815c-0b9780818aeb,1/17/2023,denisKombe,Maasai Shuka,Handicrafts and Home Decor,761,5,51,,Angola,YouTube,106.5797913,4427,0.06
85fbfdd5-d1cb-4c7a-b5a5-9d09c4c28482,1/18/2023,Denis Kombe,Chai Tea,Handicrafts and Home Decor,733,7,76,Lagos,Nigeria,X_Twitter,117.9767615,2739,0.065
347b3799-d409-4603-b9e6-1de4d992e77a,1/19/2023,  bob JohNson,Kikoy Throw,Handicrafts and Home Decor,508,12,117,, TanZania,YouTube,127.2114675,4774,0.086
f5abd8fe-968d-4c1c-bf5f-51a56e813c49,1/20/2023,Bob Johnson,Wooden Bowls,Personal Care,815,8,111,Luanda,Ethiopia,X_Twitter,73.39382447,1004,0.05
bff97bf8-087e-4b78-9139-7f9df244b7b0,1/21/2023,  bob JohNson,Kikoy Throw,Handicrafts and Home Decor,592,8,87,Nairobi,Ghana,X_Twitter,140.3826981,2413,0.077
20b02abc-303a-46f5-ab6a-7faf7a0203f1,1/22/2023,Bob Johnson,Chai Tea,Fashion and Accessories,845,6,61,Johannesburg, TanZania,TikTok,105.1465787,3184,0.084
aecfc893-149f-4f3a-98a1-531a3c042431,1/23/2023,  bob JohNson,Aloe Vera,Fashion and Accessories,896,10,107,Dar es Salaam,Angola,Instagram,149.191473,4278,0.093
481f8098-056b-464c-a7f3-1e898f387875,1/24/2023,Jane Smith,Maasai Shuka,Food and Beverages,530,7,124,, TanZania,Instagram,109.4037123,1934,0.051
b16cb049-f3e2-41be-8fc9-074952f7d9de,1/25/2023, John Doe,Maasai Shuka,Personal Care,874,8,102,Johannesburg,Kenya,X_Twitter,150.1145421,1595,0.078
97f7cae8-458c-4fad-a05d-76e58eca747f,1/26/2023,denisKombe,Kitenge Fabric,Fashion and Accessories,655,5,74,Luanda, TanZania,TikTok,85.97273914,2977,0.051
836c2af1-9632-4c51-899a-604eb0b93297,1/27/2023, John Doe,Kikoy Throw,Fashion and Accessories,555,5,128,Lagos,Ethiopia,YouTube,67.49595976,2205,0.095
cc915972-52eb-4492-9be8-b00949b86628,1/28/2023,Bob Johnson, masaiShuka,Fashion and Accessories,711,7,80,Johannesburg,Kenya,YouTube,99.49871625,900,0.082
394bee52-1bc9-4a02-ae57-034da0ac64ad,1/29/2023,  bob JohNson,Aloe Vera,Handicrafts and Home Decor,938,7,131,Dar es Salaam, TanZania,YouTube,109.1402679,1808,0.084
73214656-c3b0-45bd-a270-45e9562725db,1/30/2023, John Doe,Kikoy Throw,Fashion and Accessories,781,9,107,Nairobi, TanZania,YouTube,103.5459012,4365,0.089
c8bbb6d0-90ab-4471-adc4-2f858c523d7b,1/31/2023,Jane Smith, masaiShuka,Personal Care,674,13,51,Accra,Nigeria,Facebook,155.2768177,3429,0.079
0b3528b1-d141-4b6c-820a-f72f636f9581,2/1/2023, John Doe, masaiShuka,Fashion and Accessories,993,14,97,Accra,Nigeria,TikTok,90.26958921,3291,0.061
1af26763-4c54-4fbb-b799-cd40ef5c187f,2/2/2023,Denis Kombe,Chai Tea,Handicrafts and Home Decor,931,7,102,Johannesburg,Angola,YouTube,73.06099862,3961,0.069
d520150c-b1fb-44d7-a11f-4c80664894a3,2/3/2023,denisKombe,Wooden Bowls,Handicrafts and Home Decor,542,12,139,Accra,Ethiopia,TikTok,136.9322976,2863,0.074
d29a2849-239b-49bc-a674-5253e2021b75,2/4/2023,Bob Johnson,Kikoy Throw,Personal Care,635,13,139,,Angola,TikTok,119.0069495,2536,0.076
4d4dc4ae-7f77-4f95-99f5-d16fd97e3c09,2/5/2023, Alice Lee,Kitenge Fabric,Handicrafts and Home Decor,772,14,144,,Ethiopia,TikTok,149.9572139,1039,0.056
9b548cad-6e59-4463-8dd7-57e93f814390,2/6/2023,Denis Kombe,Maasai Shuka,Personal Care,848,7,130,Luanda,Angola,TikTok,82.7996458,3492,0.07
ff365991-9961-4c79-814b-33278943c384,2/7/2023,Denis Kombe,Maasai Shuka,Fashion and Accessories,858,9,110,Accra,Angola,Facebook,139.3447919,535,0.088
55c9eef7-8744-4846-9bc5-05b16ce63a9f,2/8/2023,denisKombe,Aloe Vera,Food and Beverages,546,8,90,Nairobi,Kenya,Instagram,77.97891884,1651,0.075
35aa39dc-ecfb-4f2c-ad88-ffc598deb393,2/9/2023,Jane Smith,Wooden Bowls,Fashion and Accessories,920,10,118,Accra,Nigeria,X_Twitter,83.58717649,4408,0.099
7fc80ebb-b759-408b-a037-37d837f6ed59,2/10/2023,Bob Johnson,Maasai Shuka,Food and Beverages,660,9,110,Accra,Angola,YouTube,92.02933131,1816,0.064
446a192d-c727-409b-ac73-05760d7c2775,2/11/2023,Jane Smith,Chai Tea,Personal Care,538,6,72,Luanda,Nigeria,Facebook,85.26625069,3359,0.078
2b1cb61f-3ebe-42c2-9a8c-d2299bf2a63f,2/12/2023,  bob JohNson,Wooden Bowls,Food and Beverages,781,6,103,Nairobi,Angola,YouTube,108.2777626,2474,0.06
46d729b8-fe58-412e-8071-0bb1be541e0a,2/13/2023, John Doe,Maasai Shuka,Fashion and Accessories,551,6,145,Dar es Salaam,South Africa,TikTok,143.6899537,3327,0.079
bb7f8bae-89d9-4d98-9160-8f85f0d982f6,2/14/2023,denisKombe,Wooden Bowls,Food and Beverages,523,9,92,Accra,South Africa,TikTok,62.99157961,3705,0.088
6ce92dfc-3d51-4c25-8072-9e50b18865aa,2/15/2023, John Doe,Kikoy Throw,Handicrafts and Home Decor,710,6,140,Nairobi,Ghana,X_Twitter,122.3392875,2726,0.057
c48a31c2-87e0-4842-8cdf-6fa8a84237ec,2/16/2023, John Doe,Kitenge Fabric,Food and Beverages,584,7,54,Lagos, TanZania,YouTube,73.88381017,1517,0.08
db577675-77b6-40c2-8c2a-02a8975a3d64,2/17/2023,Jane Smith,African Hair Care Products,Fashion and Accessories,807,12,73,Dar es Salaam,Ethiopia,X_Twitter,85.21226033,989,0.09
488b9998-44f6-4bf8-9c7f-33650d4c7219,2/18/2023, John Doe,Aloe Vera,Personal Care,745,12,90,Accra,Angola,YouTube,82.65737223,1523,0.088
c2eb6063-828a-46f0-89be-05d49d76f575,2/19/2023,Bob Johnson,Sukuma Wiki,Food and Beverages,928,10,132,Luanda, TanZania,X_Twitter,79.61009688,1334,0.089
2aa37103-c4eb-4363-9ffe-6ffda6e8a61e,2/20/2023,denisKombe,African Hair Care Products,Fashion and Accessories,971,11,134,Lagos,Kenya,Instagram,117.2334989,2341,0.097
5a2a0318-8aec-4b9f-90df-e98af8e72b45,2/21/2023,  bob JohNson, masaiShuka,Personal Care,824,14,87,Lagos, TanZania,YouTube,84.26994557,3563,0.08
82b72bfd-5219-4a2b-9ed1-139f157da487,2/22/2023,Jane Smith,Chai Tea,Personal Care,847,9,115,Lagos,Ghana,Facebook,61.49736837,1923,0.083
cf6476b4-d8c6-45fc-bcd8-102ccbf3db1b,2/23/2023,denisKombe,African Hair Care Products,Handicrafts and Home Decor,972,14,118,Accra,Ethiopia,TikTok,110.7034957,4812,0.068
09f29e10-8628-44f7-b194-fbe2a58b28fd,2/24/2023,  bob JohNson,Aloe Vera,Fashion and Accessories,901,9,121,Nairobi, TanZania,Facebook,156.9488755,3212,0.1
a688620a-56f3-46d0-a400-2e86347cc621,2/25/2023, John Doe,Sukuma Wiki,Personal Care,728,9,134,Dar es Salaam,Angola,YouTube,75.19874493,4355,0.08
62def502-5609-43a1-8393-75df805bb322,2/26/2023,denisKombe,African Hair Care Products,Personal Care,881,13,131,Accra,Ghana,Instagram,78.98304481,4032,0.064
f33b0063-4112-4d1b-be0d-5e390987a1bd,2/27/2023,  bob JohNson, masaiShuka,Handicrafts and Home Decor,903,11,104,Lagos,Ghana,YouTube,115.0865182,2659,0.087
b0adcdfe-70d8-43f2-b4d7-8e3271838de2,2/28/2023, Alice Lee,Kitenge Fabric,Fashion and Accessories,680,14,123,,Nigeria,Instagram,73.01907847,3864,0.053
625ae326-773b-4b04-83cf-da8701c9d68c,3/1/2023, Alice Lee,African Hair Care Products,Food and Beverages,978,11,113,Nairobi,Ghana,YouTube,152.8935447,3483,0.085
b626dd84-bcb1-4012-897e-e10cb034e45b,3/2/2023,Denis Kombe,Aloe Vera,Handicrafts and Home Decor,950,10,105,Luanda,Nigeria,Facebook,153.7391813,2346,0.078
c590c049-d889-4c3d-9a30-c6f2f8c080f4,3/3/2023,denisKombe,Sukuma Wiki,Fashion and Accessories,594,5,79,Lagos,South Africa,X_Twitter,66.07225223,2970,0.081
27517fb2-0fa1-4ff4-82ae-48f0c09da313,3/4/2023,denisKombe,Sukuma Wiki,Handicrafts and Home Decor,506,13,126,Johannesburg,South Africa,Facebook,73.49181325,2617,0.061
7f765f2f-a9fc-4fdc-b29b-30c9c9410367,3/5/2023,Denis Kombe,Kikoy Throw,Personal Care,517,13,60,Lagos,Ghana,Facebook,69.28869764,2045,0.099
f2d01f15-2c27-4949-9ae0-b1c6933e7def,3/6/2023,  bob JohNson,African Hair Care Products,Personal Care,994,5,135,Nairobi,Ghana,YouTube,89.94454542,1475,0.052
b045d416-e7dd-40d7-a004-e628eb3a3d49,3/7/2023,Bob Johnson,Chai Tea,Personal Care,946,12,106,Dar es Salaam,South Africa,Facebook,150.9263345,4943,0.074
43aa7dd4-edd7-4e7e-a0f1-343cdd5cf0fe,3/8/2023,Jane Smith,Maasai Shuka,Fashion and Accessories,806,12,143,Luanda,Ethiopia,X_Twitter,65.56087358,2232,0.077
cca28c5a-c757-49fc-9b22-64f30c41e47c,3/9/2023,Denis Kombe,Maasai Shuka,Personal Care,747,5,65,,Ghana,Facebook,112.4939067,2634,0.066
df16b348-13ce-4915-94eb-84a57860b379,3/10/2023,Bob Johnson,Chai Tea,Personal Care,767,5,132,Nairobi,Kenya,Facebook,147.2303084,682,0.091
d8ccec97-f802-429d-930e-187387740b1b,3/11/2023, Alice Lee,Kikoy Throw,Handicrafts and Home Decor,539,11,72,Dar es Salaam, TanZania,X_Twitter,75.2937282,2028,0.061
dca8461a-2e5c-4478-a37e-87567a17c389,3/12/2023,Denis Kombe,Wooden Bowls,Fashion and Accessories,662,10,138,Accra, TanZania,YouTube,104.8690317,1837,0.099
38a209fc-1dbd-4dae-b4e0-ca1ce0cf483a,3/13/2023,Denis Kombe,African Hair Care Products,Fashion and Accessories,989,7,70,Lagos,Ethiopia,Facebook,79.82697217,757,0.077
05d12624-7b0b-41c8-bc2b-40c27b6a9d64,3/14/2023,Jane Smith, masaiShuka,Food and Beverages,729,6,115,Accra,Ghana,Instagram,107.217029,2370,0.096
e7c7e68d-9fba-4754-ae7c-be008c4c37c1,3/15/2023, John Doe,Kitenge Fabric,Handicrafts and Home Decor,720,6,64,Dar es Salaam,Angola,Facebook,133.6929512,3553,0.057
47b18d58-a624-4e4e-b193-49d1cd4459b3,3/16/2023, Alice Lee,Kikoy Throw,Food and Beverages,700,6,60,Dar es Salaam,Angola,YouTube,136.4810079,853,0.093
332d25fa-126f-4e96-b65d-89873a53afcf,3/17/2023,  bob JohNson,Kitenge Fabric,Food and Beverages,899,13,130,Lagos,Ethiopia,YouTube,145.2808345,801,0.074
8a3695c2-2f43-4d47-9f77-3a19a7dafe68,3/18/2023,Denis Kombe, masaiShuka,Fashion and Accessories,655,13,123,Luanda,South Africa,Instagram,155.6596813,2330,0.085
